,ID,file,dataset,area,genotype,node,base_x,base_y,tip_x,tip_y
655,1260,1260-980.jpg,apple,22.97,Malus domestica,NA,4407.5,7952,4185.25,3736.5
656,1260,1260-982.jpg,apple,23.938,Malus domestica,NA,5224,8213.25,3353.5,3560.5
657,1260,1260-986.jpg,apple,13.524,Malus domestica,NA,3365.5,4372.5,4714.25,7326.5
658,1260,1260-988.jpg,apple,17.921,Malus domestica,NA,4445,3800,4174.25,7891.5
659,1260,1260-990.jpg,apple,23.43,Malus domestica,NA,4652.833,3629.5,4247.833,8062.5
660,1265,1265-1001.jpg,apple,33.506,Malus domestica,NA,3563,3228,4197.5,8321.5
661,1265,1265-1003.jpg,apple,24.645,Malus domestica,NA,4227,7947,4046.25,3974.25
662,1265,1265-2-1879.jpg,apple,24.302,Malus domestica,NA,3425,5930,3040.167,1773.5
663,1265,1265-2-1880.jpg,apple,21.224,Malus domestica,NA,6612,5858,6720.833,1983.5
664,1265,1265-2-1881.jpg,apple,25.649,Malus domestica,NA,5119,3900,4886.5,8014.5
665,1265,1265-2-1882.jpg,apple,24.665,Malus domestica,NA,1629,8175,1382.5,4777.5
666,1265,1265-993.jpg,apple,27.52,Malus domestica,NA,4542,8039.5,3830.25,3651.583
667,1265,1265-995.jpg,apple,26.168,Malus domestica,NA,4001,3605,3913.5,8084
668,1265,1265-997.jpg,apple,21.719,Malus domestica,NA,4518,8014,4025.5,3676.25
669,1265,1265-999.jpg,apple,29.512,Malus domestica,NA,3849,3489,4229.167,8202.5
670,1271,1271-1893.jpg,apple,22.726,Malus domestica,NA,6080.167,5641.5,6332.833,889.667
671,1271,1271-1894.jpg,apple,21.2,Malus domestica,NA,4037.5,5786.5,4299.958,992.5
672,1271,1271-1895.jpg,apple,22.152,Malus domestica,NA,2135,6840,1634.5,1630.5
673,1271,1271-1896.jpg,apple,21.669,Malus domestica,NA,4842.5,3887.5,4953.833,8749.5
674,1271,1271-1897.jpg,apple,26.128,Malus domestica,NA,7105.167,3949.5,6600.833,8813.334
675,1271,1271-1898.jpg,apple,22.008,Malus domestica,NA,2928,4178,3034.167,8761.834
676,1271,1271-2-1889.jpg,apple,23.773,Malus domestica,NA,5912,7463,6575.5,2894.5
677,1271,1271-2-1890.jpg,apple,18.552,Malus domestica,NA,3480,7453,4020.167,3502.5
678,1271,1271-2-1891.jpg,apple,19.571,Malus domestica,NA,1428.5,7831.5,1853.333,3695.667
679,1280,1280-1903.jpg,apple,42.117,Malus domestica,NA,5470.833,4778.5,4963.667,126.5
680,1280,1280-1904.jpg,apple,35.471,Malus domestica,NA,2684,5069,2748.125,534.5
681,1280,1280-1905.jpg,apple,39.52,Malus domestica,NA,1597.167,3947.5,1323.5,8555.5
682,1280,1280-1906.jpg,apple,37.027,Malus domestica,NA,6867.5,3964.5,6545.167,8445.5
683,1280,1280-1907.jpg,apple,47.816,Malus domestica,NA,3896,4118,4069.5,9009.5
684,1281,1281-1914.jpg,apple,32.704,Malus domestica,NA,6929,4709,6757,674.5
685,1281,1281-1915.jpg,apple,26.798,Malus domestica,NA,2385.5,5592.5,2737.167,1841.833
686,1281,1281-1916.jpg,apple,30.326,Malus domestica,NA,4799.167,5718.5,4640.833,1903.167
687,1281,1281-1917.jpg,apple,30.794,Malus domestica,NA,1034.833,4123.5,599,8600.5
688,1281,1281-1918.jpg,apple,27.528,Malus domestica,NA,6313,4458,5796.25,8611.5
689,1281,1281-1919.jpg,apple,27.188,Malus domestica,NA,3477,5124,3704,8737.5
690,1281,1281-2-1910.jpg,apple,22.79,Malus domestica,NA,6334,6129,6179.5,2383.833
691,1281,1281-2-1911.jpg,apple,27.231,Malus domestica,NA,4721.625,4904.5,4716.5,8945
692,1281,1281-2-1912.jpg,apple,29.226,Malus domestica,NA,2059.25,5135.5,1911.5,8983
693,1286,1286-1929.jpg,apple,15.693,Malus domestica,NA,3521.5,2902.833,6171.5,1970
694,1286,1286-1930.jpg,apple,19.932,Malus domestica,NA,3694.5,3763.5,2975.75,7474.5
695,1286,1286-2-1921.jpg,apple,27.282,Malus domestica,NA,3389.333,1632.5,7751.438,1917.125
696,1286,1286-2-1922.jpg,apple,26.215,Malus domestica,NA,1624.833,5742.5,4491.375,2454.75
697,1286,1286-2-1923.jpg,apple,19.858,Malus domestica,NA,6293,5325.5,5660.833,2456.833
698,1286,1286-2-1925.jpg,apple,17.643,Malus domestica,NA,7488,4895.5,7201.25,8145.25
699,1286,1286-2-1926.jpg,apple,23.586,Malus domestica,NA,568.5,5049,1138.667,8633.5
700,1286,1286-2-1927.jpg,apple,20.026,Malus domestica,NA,3385.5,5329.5,3224.25,8419.625
701,1290,1290-1939.jpg,apple,29.533,Malus domestica,NA,4906.5,5422.5,5681.5,899.5
702,1290,1290-1940.jpg,apple,25.903,Malus domestica,NA,3137.25,5860.25,1333.667,1438.5
703,1290,1290-1941.jpg,apple,25.829,Malus domestica,NA,868.167,3779.5,1217,8716.5
704,1290,1290-1942.jpg,apple,27.472,Malus domestica,NA,3503,4362,3428.833,8922.666
705,1290,1290-1943.jpg,apple,28.541,Malus domestica,NA,6681,4560.5,6886.333,8831.5
706,1290,1290-2-1933.jpg,apple,23.389,Malus domestica,NA,4083,4948.5,2959.5,827.5
707,1290,1290-2-1934.jpg,apple,28.654,Malus domestica,NA,7187.167,5397.5,7211,1079.333
708,1290,1290-2-1935.jpg,apple,23.72,Malus domestica,NA,1354.167,6119.5,985.562,1463.5
709,1290,1290-2-1936.jpg,apple,34.789,Malus domestica,NA,2894,4074,2489.833,8652.5
710,1296,1296-1945.jpg,apple,14.382,Malus domestica,NA,5842.25,123,2792.5,1044.25
711,1296,1296-1946.jpg,apple,11.47,Malus domestica,NA,4530.333,2360.833,7454.25,745.5
712,1296,1296-1947.jpg,apple,14.712,Malus domestica,NA,1966.25,5206.375,635.542,1930.5
713,1296,1296-1948.jpg,apple,12.847,Malus domestica,NA,3422,5264.5,2499.875,2133.5
714,1296,1296-1949.jpg,apple,13.453,Malus domestica,NA,4602.333,5685.667,4392.333,2419.333
715,1296,1296-1951.jpg,apple,19.448,Malus domestica,NA,2796.167,4803.5,2993.833,8706.5
716,1296,1296-1952.jpg,apple,15.602,Malus domestica,NA,952.75,4870.5,1034.583,8726.417
717,1296,1296-1953.jpg,apple,16.615,Malus domestica,NA,7232,4965,6996.125,8531.375
718,1298,1298-1957.jpg,apple,12.084,Malus domestica,NA,3496.75,5135.25,3500.5,2136.5
719,1298,1298-1958.jpg,apple,12.491,Malus domestica,NA,1600.167,5721.5,1686.167,2370.5
720,1298,1298-1959.jpg,apple,11.684,Malus domestica,NA,6429.5,5585.333,6224.25,2479.5
721,1298,1298-1960.jpg,apple,8.819,Malus domestica,NA,4552.75,5302.5,5284.333,2610.5
722,1298,1298-1962.jpg,apple,11.005,Malus domestica,NA,5685.375,5294.5,5496.375,8497.5
723,1298,1298-1964.jpg,apple,12.902,Malus domestica,NA,2893.688,5589.5,2676.458,8585.5
724,1298,1298-1965.jpg,apple,8.98,Malus domestica,NA,4292.5,5810.25,4192.188,8559.438
725,1302,1302-2015.jpg,apple,15.874,Malus domestica,NA,4812.583,2478.333,6929.5,590.625
726,1302,1302-2016.jpg,apple,13.659,Malus domestica,NA,2302.583,2908.417,4716.375,1573.5
727,1302,1302-2018.jpg,apple,16.241,Malus domestica,NA,535.625,5674.5,1064.25,2558.583
728,1302,1302-2019.jpg,apple,16.119,Malus domestica,NA,4394.25,6511.25,4671.083,3069.5
729,1302,1302-2020.jpg,apple,19.25,Malus domestica,NA,1971.5,6292.5,2942.25,3305.75
730,1302,1302-2022.jpg,apple,18.241,Malus domestica,NA,5630.5,5198.167,5298.375,8741.375
731,1302,1302-2023.jpg,apple,17.662,Malus domestica,NA,6789.583,5296.5,6945.333,8886.5
732,1302,1302-2024.jpg,apple,18.772,Malus domestica,NA,924.167,5455.333,997.625,8766.5
733,1307,1307-2135.jpg,apple,13.058,Malus sieversii,NA,5561.5,537,2682.5,1309.833
734,1307,1307-2137.jpg,apple,18.084,Malus sieversii,NA,950.75,6398.5,1137.5,2393.417
735,1307,1307-2139.jpg,apple,19.115,Malus sieversii,NA,6289.5,6222.5,6700.167,2673.5
736,1307,1307-2140.jpg,apple,16.758,Malus sieversii,NA,2564.167,6019.333,2809.5,2693.5
737,1307,1307-2141.jpg,apple,14.669,Malus sieversii,NA,7937.833,4952.5,7031.625,7634.5
738,1307,1307-2142.jpg,apple,15.753,Malus sieversii,NA,3369.167,5347.5,3683.917,8693.583
739,1307,1307-2143.jpg,apple,18.414,Malus sieversii,NA,5584.833,5392.5,5478.875,8644.5
740,1312,1312-107.jpg,apple,19.559,Malus sieversii,NA,3768,7875.333,4058.333,3816.5
741,1312,1312-109.jpg,apple,15.933,Malus sieversii,NA,3532.5,7689.5,4262.125,4002.625
742,1312,1312-111.jpg,apple,17.377,Malus sieversii,NA,6039.5,5622.25,2227.5,6028.75
743,1312,1312-113.jpg,apple,13.033,Malus sieversii,NA,3723,7881.25,4160,3807.5
744,1312,1312-115.jpg,apple,14.898,Malus sieversii,NA,4276,7565.5,4198.5,4125.25
745,1312,1312-117.jpg,apple,19.446,Malus sieversii,NA,4120,7571.5,4211,4121.5
746,1312,1312-119.jpg,apple,21.551,Malus sieversii,NA,4769.5,3616.5,3441.333,8074.5
747,1312,1312-121.jpg,apple,15.211,Malus sieversii,NA,4328,4100,3760.25,7590.5
748,1312,1312-123.jpg,apple,18.635,Malus sieversii,NA,4500.833,3650.5,3510.75,8040
749,1312,1312-125.jpg,apple,17.189,Malus sieversii,NA,4024,3877,4116.5,7812.5
750,1316,1316-2296.jpg,apple,10.611,Malus sieversii,NA,5180.5,562,8072.5,1560.25
751,1316,1316-2297.jpg,apple,10.984,Malus sieversii,NA,5122.5,1721.833,2738.333,2000.167
752,1316,1316-2298.jpg,apple,10.708,Malus sieversii,NA,1158,5770.5,938.5,2818.833
753,1316,1316-2299.jpg,apple,11.366,Malus sieversii,NA,2976.875,5341.375,3142.75,2855.5
754,1316,1316-2300.jpg,apple,12.321,Malus sieversii,NA,7043.5,5377.5,7089.5,2870
755,1316,1316-2301.jpg,apple,13.616,Malus sieversii,NA,5083.167,5523.5,4732,2891.5
756,1316,1316-2302.jpg,apple,14.922,Malus sieversii,NA,4330.5,5704.167,5047.667,8485.417
757,1316,1316-2303.jpg,apple,13.579,Malus sieversii,NA,6739.75,5843.5,6791.375,8725.375
758,1316,1316-2304.jpg,apple,13.014,Malus sieversii,NA,2875.25,5908.25,3102.25,8699.5
759,1316,1316-2305.jpg,apple,11.931,Malus sieversii,NA,1029,6196.5,1684.75,8684.25
760,1319,1319-130.jpg,apple,19.997,Malus sieversii,NA,3962.5,8111,4087.5,3578.5
761,1319,1319-134.jpg,apple,20.03,Malus sieversii,NA,4120,7952,4394.167,3739.167
762,1319,1319-136.jpg,apple,21.39,Malus sieversii,NA,4255,7882,4373.5,3809.5
763,1319,1319-138.jpg,apple,20.262,Malus sieversii,NA,4062.5,8155.75,4023.25,3536.5
764,1319,1319-140.jpg,apple,18.164,Malus sieversii,NA,4597.167,3647.5,3319.75,8042.5
765,1319,1319-142.jpg,apple,20.693,Malus sieversii,NA,4456,3822,4369.5,8094.5
766,1319,1319-144.jpg,apple,20.216,Malus sieversii,NA,4055,3587.5,4628.833,8104.5
767,1319,1319-146.jpg,apple,19.498,Malus sieversii,NA,3808.833,3691.5,4118,8000.5
768,1322,1322-149.jpg,apple,20.206,Malus sieversii,NA,5100,3535,3249.5,8158.5
769,1322,1322-151.jpg,apple,18.343,Malus sieversii,NA,4556,3588,3912.5,8102.5
770,1322,1322-153.jpg,apple,25.24,Malus sieversii,NA,3978.5,3794.5,4167.5,7892.5
771,1322,1322-157.jpg,apple,18.666,Malus sieversii,NA,1921,5589,6348.167,6172.833
772,1322,1322-2-1034.jpg,apple,24.705,Malus sieversii,NA,5430.875,5452.5,5171.5,705.5
773,1322,1322-2-1035.jpg,apple,21.319,Malus sieversii,NA,2570.5,5170.375,3294.917,1001.583
774,1322,1322-2-1036.jpg,apple,19.962,Malus sieversii,NA,6141.25,4229.5,6157.625,8575.5
775,1322,1322-2-1037.jpg,apple,19.134,Malus sieversii,NA,1614.25,4265.5,1007.833,8409.834
776,1326,1326-2317.jpg,apple,14.781,Malus sieversii,NA,5590,1009,2395.5,1733.167
777,1326,1326-2318.jpg,apple,18.373,Malus sieversii,NA,4699.5,2135,8089,1082.25
778,1326,1326-2319.jpg,apple,14.509,Malus sieversii,NA,5208,5438,5126.5,2399.5
779,1326,1326-2321.jpg,apple,17.745,Malus sieversii,NA,7191.667,6398.5,7157.667,2552.5
780,1326,1326-2322.jpg,apple,16.787,Malus sieversii,NA,3369,6116.5,3055.833,2907.5
781,1326,1326-2323.jpg,apple,19.836,Malus sieversii,NA,984,4702,885.833,8970.5
782,1326,1326-2325.jpg,apple,18.086,Malus sieversii,NA,2669.5,5058.5,2901,8888.5
783,1326,1326-2326.jpg,apple,15.567,Malus sieversii,NA,4700,5655,4703.5,8879.5
784,1328,1328-2328.jpg,apple,20.149,Malus sieversii,NA,5270.333,1074.5,2145.5,749
785,1328,1328-2329.jpg,apple,19.631,Malus sieversii,NA,4691.5,1585,8186.833,1273.833
786,1328,1328-2330.jpg,apple,19.503,Malus sieversii,NA,977.25,5588.5,1593,1937.5
787,1328,1328-2331.jpg,apple,20.274,Malus sieversii,NA,2229,5854,3768.75,1944.5
788,1328,1328-2332.jpg,apple,22.583,Malus sieversii,NA,4716,6145.25,5035.125,2044.5
789,1328,1328-2333.jpg,apple,20.522,Malus sieversii,NA,6612,5573,6995.5,2218.5
790,1328,1328-2334.jpg,apple,22.654,Malus sieversii,NA,3615.25,4062.5,3113.833,8275.5
791,1328,1328-2336.jpg,apple,19.321,Malus sieversii,NA,5318,4951,5133.25,8857.5
792,1328,1328-2337.jpg,apple,22.829,Malus sieversii,NA,7161.5,5494.5,7133.167,8549.5
793,1330,1330-2339.jpg,apple,11.581,Malus sieversii,NA,5067.5,82.25,5492.125,2441.5
794,1330,1330-2340.jpg,apple,15.068,Malus sieversii,NA,6284.625,3354.375,7580.375,452.5
795,1330,1330-2341.jpg,apple,13.334,Malus sieversii,NA,4494,841,2434.5,1878.125
796,1330,1330-2342.jpg,apple,17.32,Malus sieversii,NA,1259.333,5418.5,1187.167,2468.5
797,1330,1330-2343.jpg,apple,13.595,Malus sieversii,NA,1840.833,2631.5,2704.167,5943.5
798,1330,1330-2344.jpg,apple,13.508,Malus sieversii,NA,4344,5933.5,4187.25,2805.25
799,1330,1330-2345.jpg,apple,20.305,Malus sieversii,NA,5075.25,7373.5,5798.75,3175.5
800,1330,1330-2346.jpg,apple,23.547,Malus sieversii,NA,7812.167,3785.833,6849,8435.25
801,1330,1330-2347.jpg,apple,14.787,Malus sieversii,NA,1006.167,5069.5,1228.5,8261.5
802,1330,1330-2348.jpg,apple,17.204,Malus sieversii,NA,3827.25,5583.375,4282.5,8686.25
803,1331,1331-2350.jpg,apple,10.384,Malus sieversii,NA,5201.5,722.5,7894.5,852.25
804,1331,1331-2351.jpg,apple,11.082,Malus sieversii,NA,5366.5,1750.167,2573.5,2014.125
805,1331,1331-2352.jpg,apple,11.137,Malus sieversii,NA,6895.75,5362.625,6764.375,2464.5
806,1331,1331-2353.jpg,apple,10.953,Malus sieversii,NA,4608.167,5477.5,4697.083,2713.5
807,1331,1331-2354.jpg,apple,12.385,Malus sieversii,NA,1516,5620,1142.167,2966.5
808,1331,1331-2355.jpg,apple,12.077,Malus sieversii,NA,3226.667,5638.5,3061.5,3072.5
809,1331,1331-2356.jpg,apple,10.799,Malus sieversii,NA,6728.25,5711.5,6799.5,8508.5
810,1331,1331-2357.jpg,apple,12.035,Malus sieversii,NA,4208,5833.5,4798,8145.375
811,1331,1331-2358.jpg,apple,10.994,Malus sieversii,NA,1164.75,5883.75,1044.167,8783.5
812,1331,1331-2359.jpg,apple,10.571,Malus sieversii,NA,2640.25,6095.5,2820.125,8654.5
813,2002,2002-164.jpg,apple,18.463,Malus sieversii,NA,4510,8162,3899.875,3528.5
814,2002,2002-166.jpg,apple,15.896,Malus sieversii,NA,3844.5,8098,3924.25,3591.5
815,2002,2002-168.jpg,apple,15.205,Malus sieversii,NA,4155.667,7959.5,3999.5,3729.833
816,2002,2002-170.jpg,apple,14.013,Malus sieversii,NA,4021,7498,4255.167,4193.833
817,2002,2002-172.jpg,apple,11.645,Malus sieversii,NA,3946.667,4100.667,4221,7590.5
818,2002,2002-178.jpg,apple,13.836,Malus sieversii,NA,4085.25,4043.5,3953.5,7648.5
819,2006,2006-2-2371.jpg,apple,30.544,Malus sieversii,NA,5145,5302,5525.25,1052.5
820,2006,2006-2-2372.jpg,apple,27.739,Malus sieversii,NA,2498.167,6721.5,1976.5,1519.5
821,2006,2006-2-2373.jpg,apple,36.849,Malus sieversii,NA,6341.167,3684.5,6390,8505.375
822,2006,2006-2-2374.jpg,apple,32.823,Malus sieversii,NA,3876.167,3740.5,4182.417,8716.5
823,2006,2006-2-2375.jpg,apple,27.247,Malus sieversii,NA,1275.833,4481.5,1213,8480.5
824,2006,2006-2378.jpg,apple,25.8,Malus sieversii,NA,2816.625,5851.5,3464.167,949.5
825,2006,2006-2379.jpg,apple,29.388,Malus sieversii,NA,4368.5,3285.5,4361.375,8276.5
826,2006,2006-2380.jpg,apple,26.995,Malus sieversii,NA,6181.167,3959.5,6180.583,8750.5
827,2006,2006-2381.jpg,apple,31.823,Malus sieversii,NA,1557.25,4132.25,1436.125,8266.375
828,2009,2009-1049.jpg,apple,26.518,Malus sieversii,NA,5957.75,4816.25,6416.5,491.5
829,2009,2009-1050.jpg,apple,20.795,Malus sieversii,NA,4103.25,4802.5,4063.375,1554.5
830,2009,2009-1051.jpg,apple,23.119,Malus sieversii,NA,1683.125,6538.5,2121.458,1932.542
831,2009,2009-1052.jpg,apple,22.014,Malus sieversii,NA,7196.75,4348.5,7115.167,8231.5
832,2009,2009-1053.jpg,apple,21.217,Malus sieversii,NA,5307.125,4506.5,5019.875,8326.375
833,2009,2009-1054.jpg,apple,25.867,Malus sieversii,NA,3480.833,4681.5,2883.25,8660.5
834,2009,2009-1055.jpg,apple,17.932,Malus sieversii,NA,895.25,4802.5,933.875,8665.5
835,2009,2009-2-1045.jpg,apple,19.18,Malus sieversii,NA,5818.5,2679,2429.5,2584.583
836,2009,2009-2-1047.jpg,apple,27.808,Malus sieversii,NA,6257,3596.5,5447.833,8289.5
837,2012,2012-2-2383.jpg,apple,26.79,Malus sieversii,NA,6911.625,4223.5,6648.75,356.375
838,2012,2012-2-2384.jpg,apple,30.372,Malus sieversii,NA,4493.25,5004.5,4112.25,1115.5
839,2012,2012-2-2385.jpg,apple,25.148,Malus sieversii,NA,1888.5,5316.5,1368.5,1572.5
840,2012,2012-2-2386.jpg,apple,27.741,Malus sieversii,NA,3292,4261.5,3140.167,8188.167
841,2012,2012-2-2387.jpg,apple,26.408,Malus sieversii,NA,5910.667,4742.5,6613.25,8364.375
842,2012,2012-2-2388.jpg,apple,23.605,Malus sieversii,NA,1448.167,5012.5,1006.25,8488.25
843,2012,2012-2390.jpg,apple,32.51,Malus sieversii,NA,6215.5,5352.5,5704.25,1243.5
844,2012,2012-2391.jpg,apple,31.278,Malus sieversii,NA,2784.25,5729.5,3032.667,1558.5
845,2012,2012-2392.jpg,apple,30.687,Malus sieversii,NA,4749.833,3844.833,4582.75,8480.25
846,2012,2012-2393.jpg,apple,22.202,Malus sieversii,NA,1419.5,4624.5,1636.875,8172.375
847,2014,2014-2-2395.jpg,apple,23.879,Malus sieversii,NA,3423.5,4479.375,2959.333,1156.5
848,2014,2014-2-2396.jpg,apple,24.508,Malus sieversii,NA,6005.25,4854.5,5978,1384.5
849,2014,2014-2-2397.jpg,apple,26.749,Malus sieversii,NA,1559.667,3586.5,2014.25,8209.25
850,2014,2014-2-2398.jpg,apple,28.116,Malus sieversii,NA,4479.833,4775.5,4407.25,8338.5
851,2014,2014-2400.jpg,apple,30.607,Malus sieversii,NA,6658,5272.5,6481.875,1085.542
852,2014,2014-2401.jpg,apple,25.502,Malus sieversii,NA,2202.667,5355.5,2020.083,1101.5
853,2014,2014-2402.jpg,apple,28.361,Malus sieversii,NA,4545.417,5195.5,4458.031,1196.5
854,2014,2014-2403.jpg,apple,29.431,Malus sieversii,NA,927.875,4592.5,1185.656,8759.438
855,2014,2014-2404.jpg,apple,28.461,Malus sieversii,NA,6170.167,4978.5,6117.667,8707.333
856,2014,2014-2405.jpg,apple,25.068,Malus sieversii,NA,3779.833,5193.5,4005.5,8722.5
857,2016,2016-2407.jpg,apple,18.24,Malus sieversii,NA,2510.583,1523.333,6142.5,1181.167
858,2016,2016-2408.jpg,apple,12.537,Malus sieversii,NA,2872.5,1080.667,92,1605.5
859,2016,2016-2409.jpg,apple,15.101,Malus sieversii,NA,3634.5,3159.167,331.333,2986.667
860,2016,2016-2410.jpg,apple,21.432,Malus sieversii,NA,4053.5,3039.833,7557.375,2939.625
861,2016,2016-2411.jpg,apple,16.506,Malus sieversii,NA,4398.5,4210.167,1011.5,4123.333
